销售日期,店风格,店名,店性质,品类描述,品牌描述,所属大区,所属小区,销售额,毛利,毛利率(%)
2017-3-13,时尚馆,昆明店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,2835,716,25.26
2017-3-13,生活馆,绵阳店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,8299,190,2.29
2017-3-13,生活馆,上五角场店,管理店,男士皮鞋,HANG TEN,东南区,上海,1055,295,27.96
2017-3-13,生活馆,上成山店,自有店,男士皮鞋,HANG TEN,东南区,上海,2989,807,27
2017-3-13,生活馆,沈中华店,自有店,儿童服装,PAW IN PAW,北方区,东北,1964,314,15.99
2017-3-13,生活馆,天新百店,自有店,儿童服装,PAW IN PAW,北方区,华北,1503,240,15.97
2017-3-13,生活馆,北京一期（百货）,自有店,儿童服装,PAW IN PAW,北方区,华北,1155,288,24.94
2017-3-13,生活馆,武橘口店,自有店,儿童服装,PAW IN PAW,中西区,华中,1394,278,19.94
2017-3-13,生活馆,武汉阳店,自有店,儿童服装,PAW IN PAW,中西区,华中,1055,739,70.05
2017-3-13,生活馆,绵阳店,自有店,儿童服装,PAW IN PAW,中西区,西南,1113,155,13.93
2017-3-13,生活馆,绵阳店,自有店,儿童服装,PAW IN PAW,中西区,西南,1211,169,13.96
2017-3-13,生活馆,武汉百货,自有店,儿童饰物,PAW IN PAW,中西区,华中,2078,498,23.97
2017-3-13,生活馆,北京一期（百货）,自有店,婴儿用品,O.C.T.MAMI(十月妈咪),北方区,华北,9158,267,2.92
2017-3-13,生活馆,天新百店,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,1653,243,14.7
2017-3-13,生活馆,北京一期（百货）,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,1439,363,25.23
2017-3-13,时尚馆,上淮海店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1480,199,13.45
2017-3-13,时尚馆,上虹口店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,5859,761,12.99
2017-3-13,时尚馆,上长宁店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,2677,294,10.98
2017-3-13,生活馆,上七宝店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1458,262,17.97
2017-3-13,生活馆,上五角场店,管理店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,6623,728,10.99
2017-3-13,生活馆,上浦建店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,3217,353,10.97
2017-3-13,生活馆,上宝山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1196,155,12.96
2017-3-13,生活馆,上宝山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,4189,754,18
2017-3-13,生活馆,上成山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,3589,646,18
2017-3-13,生活馆,武汉百货,自有店,钟表,ZIPPO(之宝),中西区,华中,5839,163,2.79
2017-3-13,生活馆,北京一期（百货）,自有店,家庭用品,SINOMAX(丝露梦),北方区,华北,9419,296,3.14
2017-3-13,生活馆,上五角场店,管理店,床上用品,SINOMAX(丝露梦),东南区,上海,1989,557,28
2017-3-13,时尚馆,武淮美店,自有店,床上用品,SINOMAX(丝露梦),中西区,华中,1409,380,26.97
2017-3-12,生活馆,武汉百货,自有店,女士_衣,O.C.T.MAMI(十月妈咪),中西区,华中,3899,113,2.9
2017-3-12,生活馆,北京二期（百货）,自有店,女士手袋及皮件,LESPORTSAC,北方区,华北,2939,588,20.01
2017-3-12,生活馆,天新百店,自有店,女士皮鞋,HANG TEN,北方区,华北,1089,272,24.98
2017-3-12,生活馆,北京一期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,2541,692,27.23
2017-3-12,时尚馆,北彩旋店.,自有店,女士皮鞋,HANG TEN,北方区,华北,2717,740,27.24
2017-3-12,时尚馆,上新宁店.,自有店,女士皮鞋,HANG TEN,东南区,上海,6749,177,2.62
2017-3-12,时尚馆,上长宁店,自有店,女士皮鞋,HANG TEN,东南区,上海,9069,199,2.19
2017-3-12,生活馆,上宝山店,自有店,女士皮鞋,HANG TEN,东南区,上海,2799,531,18.97
2017-3-12,生活馆,上浦建店,自有店,男士轻便服装,RACB JJQN,东南区,上海,3399,952,28.01
2017-3-12,生活馆,上七宝店,自有店,男士上班服装,RACB JJQN,东南区,上海,1059,296,27.95
2017-3-12,生活馆,沈中华店,自有店,男士配饰,ZIPPO(之宝),北方区,东北,6875,178,2.59
2017-3-12,生活馆,哈尔滨百货,自有店,男士配饰,ZIPPO(之宝),北方区,东北,2959,133,4.49
2017-3-12,生活馆,天新百店,自有店,男士配饰,ZIPPO(之宝),北方区,华北,1538,400,26.01
2017-3-12,生活馆,北京一期（百货）,自有店,男士配饰,ZIPPO(之宝),北方区,华北,3825,118,3.08
2017-3-12,时尚馆,上虹口店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,4279,114,2.66
2017-3-12,生活馆,上浦建店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,1157,301,26.02
2017-3-12,生活馆,上宝山店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,5159,136,2.64
2017-3-12,时尚馆,武淮美店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,6519,182,2.79
2017-3-12,时尚馆,长沙店,自有店,男士配饰,ZIPPO(之宝),中西区,中南,3659,997,27.25
2017-3-12,时尚馆,昆明店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,2999,758,25.28
2017-3-12,生活馆,绵阳店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,7029,161,2.29
2017-3-12,生活馆,上成山店,自有店,男士皮鞋,HANG TEN,东南区,上海,1996,539,27
2017-3-12,生活馆,沈中华店,自有店,儿童服装,PAW IN PAW,北方区,东北,1571,251,15.98
2017-3-12,生活馆,天新百店,自有店,儿童服装,PAW IN PAW,北方区,华北,1153,184,15.96
2017-3-12,生活馆,北京一期（百货）,自有店,儿童服装,PAW IN PAW,北方区,华北,4074,101,2.48
2017-3-12,生活馆,绵阳店,自有店,儿童服装,PAW IN PAW,中西区,西南,3979,557,14
2017-3-12,生活馆,绵阳店,自有店,儿童服装,PAW IN PAW,中西区,西南,7559,105,1.39
2017-3-12,生活馆,武汉百货,自有店,儿童饰物,PAW IN PAW,中西区,华中,9897,237,2.39
2017-3-12,生活馆,北京一期（百货）,自有店,婴儿用品,O.C.T.MAMI(十月妈咪),北方区,华北,9782,286,2.92
2017-3-12,生活馆,沈中华店,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,东北,9979,202,2.02
2017-3-12,生活馆,天新百店,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,3491,515,14.75
2017-3-12,生活馆,北京一期（百货）,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,3609,911,25.24
2017-3-12,时尚馆,上淮海店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1575,212,13.46
2017-3-12,时尚馆,上虹口店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,4989,910,18.24
2017-3-12,时尚馆,上虹口店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1083,140,12.93
2017-3-12,时尚馆,上长宁店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1665,183,10.99
2017-3-12,生活馆,上七宝店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,4189,754,18
2017-3-12,生活馆,上五角场店,管理店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,4274,470,11
2017-3-12,生活馆,上浦建店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,2178,239,10.97
2017-3-12,生活馆,上宝山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1402,182,12.98
2017-3-12,生活馆,上宝山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,8649,155,1.79
2017-3-12,生活馆,武汉百货,自有店,钟表,ZIPPO(之宝),中西区,华中,4829,135,2.8
2017-3-12,生活馆,北京一期（百货）,自有店,家庭用品,SINOMAX(丝露梦),北方区,华北,2899,913,31.49
2017-3-12,生活馆,上五角场店,管理店,床上用品,SINOMAX(丝露梦),东南区,上海,7559,211,2.79
2017-3-12,生活馆,上宝山店,自有店,床上用品,SINOMAX(丝露梦),东南区,上海,2959,828,27.98
2017-3-12,生活馆,上成山店,自有店,床上用品,SINOMAX(丝露梦),东南区,上海,2159,604,27.98
2017-3-11,生活馆,天新百店,自有店,女士_衣,O.C.T.MAMI(十月妈咪),北方区,华北,2677,696,26
2017-3-11,生活馆,武汉百货,自有店,女士_衣,O.C.T.MAMI(十月妈咪),中西区,华中,2195,636,28.97
2017-3-11,生活馆,北京二期（百货）,自有店,女士手袋及皮件,LESPORTSAC,北方区,华北,1070,214,20
2017-3-11,生活馆,天新百店,自有店,女士皮鞋,HANG TEN,北方区,华北,4599,114,2.48
2017-3-11,生活馆,北京一期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,8037,219,2.72
2017-3-11,生活馆,北京二期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,3735,831,22.25
2017-3-11,时尚馆,北彩旋店.,自有店,女士皮鞋,HANG TEN,北方区,华北,4284,116,2.71
2017-3-11,时尚馆,上新宁店.,自有店,女士皮鞋,HANG TEN,东南区,上海,3029,795,26.25
2017-3-11,时尚馆,上长宁店,自有店,女士皮鞋,HANG TEN,东南区,上海,5779,127,2.2
2017-3-11,生活馆,上宝山店,自有店,女士皮鞋,HANG TEN,东南区,上海,2460,467,18.98
2017-3-11,生活馆,上浦建店,自有店,男士轻便服装,RACB JJQN,东南区,上海,2311,647,28
2017-3-11,生活馆,上成山店,自有店,男士轻便服装,RACB JJQN,东南区,上海,9499,237,2.49
2017-3-11,生活馆,上七宝店,自有店,男士上班服装,RACB JJQN,东南区,上海,9999,280,2.8
2017-3-11,生活馆,上七宝店,自有店,男士上班服装,RACB JJQN,东南区,上海,1379,386,27.99
2017-3-11,生活馆,沈中华店,自有店,男士配饰,ZIPPO(之宝),北方区,东北,1531,398,26
2017-3-11,生活馆,哈尔滨百货,自有店,男士配饰,ZIPPO(之宝),北方区,东北,3199,144,4.5
2017-3-11,生活馆,沈津桥店.,自有店,男士配饰,ZIPPO(之宝),北方区,东北,6059,174,2.87
2017-3-11,生活馆,天新百店,自有店,男士配饰,ZIPPO(之宝),北方区,华北,3463,900,25.99
2017-3-11,生活馆,北京一期（百货）,自有店,男士配饰,ZIPPO(之宝),北方区,华北,2398,743,30.98
2017-3-11,时尚馆,上虹口店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,4959,132,2.66
2017-3-11,生活馆,上浦建店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,1167,303,25.96
2017-3-11,生活馆,上宝山店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,4939,130,2.63
2017-3-11,时尚馆,武淮美店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,1638,458,27.96
2017-3-11,生活馆,武橘口店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,3798,106,2.79
2017-3-11,生活馆,武汉阳店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,1240,338,27.26
2017-3-11,时尚馆,长沙店,自有店,男士配饰,ZIPPO(之宝),中西区,中南,1267,345,27.23
2017-3-11,生活馆,郑州店,自有店,男士配饰,ZIPPO(之宝),中西区,中南,3499,771,22.03
2017-3-11,时尚馆,昆明店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,1049,265,25.26
2017-3-11,生活馆,绵阳店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,7709,177,2.3
2017-3-11,生活馆,上五角场店,管理店,男士皮鞋,HANG TEN,东南区,上海,2399,672,28.01
2017-3-11,生活馆,上五角场店,管理店,男士皮鞋,HANG TEN,东南区,上海,5660,158,2.79
2017-3-11,生活馆,上成山店,自有店,男士皮鞋,HANG TEN,东南区,上海,8899,240,2.7
2017-3-11,生活馆,上成山店,自有店,男士皮鞋,HANG TEN,东南区,上海,6157,166,2.7
2017-3-11,生活馆,沈中华店,自有店,儿童服装,PAW IN PAW,北方区,东北,1210,193,15.95
2017-3-11,生活馆,沈中华店,自有店,儿童服装,PAW IN PAW,北方区,东北,6579,723,10.99
2017-3-11,生活馆,北京一期（百货）,自有店,儿童服装,PAW IN PAW,北方区,华北,5293,132,2.49
2017-3-11,生活馆,上浦建店,自有店,儿童服装,PAW IN PAW,东南区,上海,9759,156,1.6
2017-3-11,生活馆,武橘口店,自有店,儿童服装,PAW IN PAW,中西区,华中,7269,145,1.99
2017-3-11,生活馆,武汉阳店,自有店,儿童服装,PAW IN PAW,中西区,华中,2139,149,6.97
2017-3-11,生活馆,绵阳店,自有店,儿童服装,PAW IN PAW,中西区,西南,2926,409,13.98
2017-3-11,生活馆,绵阳店,自有店,儿童服装,PAW IN PAW,中西区,西南,4213,589,13.98
2017-3-11,生活馆,武汉百货,自有店,儿童饰物,PAW IN PAW,中西区,华中,7200,172,2.39
2017-3-11,生活馆,北京一期（百货）,自有店,婴儿用品,O.C.T.MAMI(十月妈咪),北方区,华北,1420,415,29.23
2017-3-11,生活馆,沈中华店,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,东北,3482,705,20.25
2017-3-11,生活馆,天新百店,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,5982,882,14.74
2017-3-11,生活馆,北京一期（百货）,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,1958,494,25.23
2017-3-11,时尚馆,上淮海店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,5307,716,13.49
2017-3-11,时尚馆,上虹口店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,8659,158,1.82
2017-3-11,时尚馆,上虹口店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,6129,797,13
2017-3-11,时尚馆,上长宁店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,7581,834,11
2017-3-11,生活馆,上七宝店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,2083,375,18
2017-3-11,生活馆,上七宝店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,9719,174,1.79
2017-3-11,生活馆,上五角场店,管理店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,2163,238,11
2017-3-11,生活馆,上浦建店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1321,145,10.98
2017-3-11,生活馆,上宝山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,8218,106,1.29
2017-3-11,生活馆,上宝山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,8779,158,1.8
2017-3-11,生活馆,上成山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,2533,456,18
2017-3-11,生活馆,武汉百货,自有店,钟表,ZIPPO(之宝),中西区,华中,6269,175,2.79
2017-3-11,生活馆,北京一期（百货）,自有店,家庭用品,SINOMAX(丝露梦),北方区,华北,4086,128,3.13
2017-3-11,时尚馆,上虹口店,自有店,床上用品,SINOMAX(丝露梦),东南区,上海,3872,109,2.82
2017-3-11,生活馆,上五角场店,管理店,床上用品,SINOMAX(丝露梦),东南区,上海,1880,526,27.98
2017-3-11,生活馆,上浦建店,自有店,床上用品,SINOMAX(丝露梦),东南区,上海,7207,201,2.79
2017-3-11,生活馆,上宝山店,自有店,床上用品,SINOMAX(丝露梦),东南区,上海,1751,490,27.98
2017-3-11,生活馆,上成山店,自有店,床上用品,SINOMAX(丝露梦),东南区,上海,9459,264,2.79
2017-3-11,生活馆,上成山店,自有店,床上用品,SINOMAX(丝露梦),东南区,上海,1959,548,27.97
2017-3-11,时尚馆,武淮美店,自有店,床上用品,SINOMAX(丝露梦),中西区,华中,2026,547,27
2017-3-10,生活馆,天新百店,自有店,女士_衣,O.C.T.MAMI(十月妈咪),北方区,华北,3847,100,2.6
2017-3-10,生活馆,武汉百货,自有店,女士_衣,O.C.T.MAMI(十月妈咪),中西区,华中,1228,356,28.99
2017-3-10,生活馆,北京二期（百货）,自有店,女士手袋及皮件,LESPORTSAC,北方区,华北,1934,445,23.01
2017-3-10,生活馆,北京二期（百货）,自有店,女士手袋及皮件,LESPORTSAC,北方区,华北,1497,299,19.97
2017-3-10,生活馆,天新百店,自有店,女士皮鞋,HANG TEN,北方区,华北,2017,504,24.99
2017-3-10,生活馆,北京一期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,8768,238,2.71
2017-3-10,生活馆,北京二期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,4006,891,22.24
2017-3-10,时尚馆,北彩旋店.,自有店,女士皮鞋,HANG TEN,北方区,华北,2543,693,27.25
2017-3-10,时尚馆,上新宁店.,自有店,女士皮鞋,HANG TEN,东南区,上海,3295,865,26.25
2017-3-10,时尚馆,上长宁店,自有店,女士皮鞋,HANG TEN,东南区,上海,1221,268,21.95
2017-3-10,生活馆,上宝山店,自有店,女士皮鞋,HANG TEN,东南区,上海,2864,544,18.99
2017-3-10,生活馆,上浦建店,自有店,男士轻便服装,RACB JJQN,东南区,上海,2743,768,28
2017-3-10,生活馆,上成山店,自有店,男士轻便服装,RACB JJQN,东南区,上海,2379,595,25.01
2017-3-10,生活馆,上七宝店,自有店,男士上班服装,RACB JJQN,东南区,上海,5199,145,2.79
2017-3-10,生活馆,上七宝店,自有店,男士上班服装,RACB JJQN,东南区,上海,1666,466,27.97
2017-3-10,生活馆,沈中华店,自有店,男士配饰,ZIPPO(之宝),北方区,东北,1570,408,25.99
2017-3-10,生活馆,哈尔滨百货,自有店,男士配饰,ZIPPO(之宝),北方区,东北,1999,899,44.97
2017-3-10,生活馆,沈津桥店.,自有店,男士配饰,ZIPPO(之宝),北方区,东北,999,287,28.73
2017-3-10,生活馆,天新百店,自有店,男士配饰,ZIPPO(之宝),北方区,华北,4206,109,2.59
2017-3-10,生活馆,北京一期（百货）,自有店,男士配饰,ZIPPO(之宝),北方区,华北,3066,950,30.98
2017-3-10,时尚馆,上虹口店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,5959,159,2.67
2017-3-10,生活馆,上浦建店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,1642,427,26
2017-3-10,生活馆,上宝山店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,3969,105,2.65
2017-3-10,时尚馆,武淮美店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,1836,514,28
2017-3-10,生活馆,武橘口店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,4125,115,2.79
2017-3-10,生活馆,武汉阳店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,9069,247,2.72
2017-3-10,时尚馆,长沙店,自有店,男士配饰,ZIPPO(之宝),中西区,中南,6139,167,2.72
2017-3-10,生活馆,郑州店,自有店,男士配饰,ZIPPO(之宝),中西区,中南,1479,325,21.97
2017-3-10,时尚馆,昆明店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,2999,758,25.28
2017-3-10,生活馆,绵阳店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,3398,781,22.98
2017-3-10,生活馆,上五角场店,管理店,男士皮鞋,HANG TEN,东南区,上海,1199,336,28.02
2017-3-10,生活馆,上五角场店,管理店,男士皮鞋,HANG TEN,东南区,上海,1386,388,27.99
